timestamp,container,cpu_perc,mem_usage,mem_perc,net_io
2026-06-14T11:33:51,project-two-analytics,0.74%,69.67MiB / 14.99GiB,0.45%,27.5MB / 8.98MB
2026-06-14T11:33:51,project-two-kafka,0.79%,1.033GiB / 14.99GiB,6.89%,1.34GB / 2.35GB
2026-06-14T11:33:55,project-two-ingestion,1.26%,72.72MiB / 14.99GiB,0.47%,6.52MB / 26MB
2026-06-14T11:33:55,project-two-storage,0.06%,109.3MiB / 14.99GiB,0.71%,34MB / 30.9MB
2026-06-14T11:33:55,project-two-analytics,0.85%,70.04MiB / 14.99GiB,0.46%,27.5MB / 8.98MB
2026-06-14T11:33:55,project-two-kafka,31.89%,1.034GiB / 14.99GiB,6.89%,1.34GB / 2.35GB
2026-06-14T11:34:00,project-two-ingestion,0.76%,72.72MiB / 14.99GiB,0.47%,6.52MB / 26MB
2026-06-14T11:34:00,project-two-storage,0.05%,109.3MiB / 14.99GiB,0.71%,34MB / 30.9MB
2026-06-14T11:34:00,project-two-analytics,0.79%,69.91MiB / 14.99GiB,0.46%,27.5MB / 8.98MB
2026-06-14T11:34:00,project-two-kafka,1.05%,1.033GiB / 14.99GiB,6.89%,1.34GB / 2.35GB
2026-06-14T11:34:04,project-two-ingestion,0.81%,73.21MiB / 14.99GiB,0.48%,6.52MB / 26MB
2026-06-14T11:34:04,project-two-storage,0.09%,109.3MiB / 14.99GiB,0.71%,34MB / 30.9MB
2026-06-14T11:34:04,project-two-analytics,1.45%,69.48MiB / 14.99GiB,0.45%,27.5MB / 8.98MB
2026-06-14T11:34:04,project-two-kafka,1.14%,1.034GiB / 14.99GiB,6.90%,1.34GB / 2.35GB
2026-06-14T11:34:08,project-two-ingestion,0.70%,72.96MiB / 14.99GiB,0.48%,6.52MB / 26MB
2026-06-14T11:34:08,project-two-storage,0.12%,109.1MiB / 14.99GiB,0.71%,34MB / 30.9MB
2026-06-14T11:34:08,project-two-analytics,1.11%,69.41MiB / 14.99GiB,0.45%,27.5MB / 8.98MB
2026-06-14T11:34:08,project-two-kafka,0.97%,1.037GiB / 14.99GiB,6.92%,1.34GB / 2.35GB
2026-06-14T11:34:12,project-two-ingestion,1.30%,72.95MiB / 14.99GiB,0.48%,6.52MB / 26MB
2026-06-14T11:34:12,project-two-storage,0.05%,109.1MiB / 14.99GiB,0.71%,34MB / 31MB
2026-06-14T11:34:12,project-two-analytics,1.29%,69.34MiB / 14.99GiB,0.45%,27.5MB / 8.98MB
2026-06-14T11:34:12,project-two-kafka,155.33%,1.106GiB / 14.99GiB,7.37%,1.34GB / 2.35GB
2026-06-14T11:34:16,project-two-ingestion,0.84%,73.43MiB / 14.99GiB,0.48%,6.52MB / 26MB
2026-06-14T11:34:16,project-two-storage,0.07%,108.6MiB / 14.99GiB,0.71%,34MB / 31MB
2026-06-14T11:34:16,project-two-analytics,0.77%,69.42MiB / 14.99GiB,0.45%,27.5MB / 8.98MB
2026-06-14T11:34:16,project-two-kafka,0.86%,1.033GiB / 14.99GiB,6.89%,1.34GB / 2.35GB
2026-06-14T11:34:20,project-two-ingestion,0.76%,72.95MiB / 14.99GiB,0.48%,6.52MB / 26MB
2026-06-14T11:34:20,project-two-storage,0.07%,109.4MiB / 14.99GiB,0.71%,34MB / 31MB
2026-06-14T11:34:20,project-two-analytics,0.83%,70.1MiB / 14.99GiB,0.46%,27.5MB / 8.98MB
2026-06-14T11:34:20,project-two-kafka,0.92%,1.033GiB / 14.99GiB,6.89%,1.34GB / 2.35GB
2026-06-14T11:34:24,project-two-ingestion,0.90%,72.96MiB / 14.99GiB,0.48%,6.52MB / 26MB
2026-06-14T11:34:24,project-two-storage,0.08%,108.9MiB / 14.99GiB,0.71%,34MB / 31MB
2026-06-14T11:34:24,project-two-analytics,0.84%,69.87MiB / 14.99GiB,0.46%,27.5MB / 8.98MB
2026-06-14T11:34:24,project-two-kafka,0.86%,1.032GiB / 14.99GiB,6.88%,1.34GB / 2.35GB
2026-06-14T11:34:28,project-two-ingestion,1.44%,72.73MiB / 14.99GiB,0.47%,6.52MB / 26MB
2026-06-14T11:34:28,project-two-storage,0.09%,109.1MiB / 14.99GiB,0.71%,34MB / 31MB
2026-06-14T11:34:28,project-two-analytics,1.53%,70.09MiB / 14.99GiB,0.46%,27.5MB / 8.98MB
2026-06-14T11:34:28,project-two-kafka,100.93%,1.034GiB / 14.99GiB,6.89%,1.34GB / 2.35GB
2026-06-14T11:34:32,project-two-ingestion,1.16%,73.2MiB / 14.99GiB,0.48%,6.52MB / 26MB
2026-06-14T11:34:32,project-two-storage,0.07%,109.9MiB / 14.99GiB,0.72%,34MB / 31MB
2026-06-14T11:34:32,project-two-analytics,0.92%,70.32MiB / 14.99GiB,0.46%,27.5MB / 8.98MB
2026-06-14T11:34:32,project-two-kafka,1.04%,1.032GiB / 14.99GiB,6.89%,1.34GB / 2.35GB
2026-06-14T11:34:36,project-two-ingestion,0.80%,73.2MiB / 14.99GiB,0.48%,6.52MB / 26MB
2026-06-14T11:34:36,project-two-storage,0.05%,109.3MiB / 14.99GiB,0.71%,34MB / 31MB
2026-06-14T11:34:36,project-two-analytics,0.96%,69.63MiB / 14.99GiB,0.45%,27.5MB / 8.98MB
2026-06-14T11:34:36,project-two-kafka,0.89%,1.032GiB / 14.99GiB,6.89%,1.34GB / 2.35GB
