timestamp,container,cpu_perc,mem_usage,mem_perc,net_io
2026-06-14T13:38:30,project-two-analytics,0.00%,61.5MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:38:30,project-two-mosquitto,0.05%,4.262MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:38:34,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:38:34,project-two-storage,0.32%,89.69MiB / 14.99GiB,0.58%,18.9MB / 20.4MB
2026-06-14T13:38:34,project-two-analytics,0.00%,61.5MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:38:34,project-two-mosquitto,0.06%,4.316MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:38:39,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:38:39,project-two-storage,0.35%,89.65MiB / 14.99GiB,0.58%,18.9MB / 20.4MB
2026-06-14T13:38:39,project-two-analytics,0.27%,61.69MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:38:39,project-two-mosquitto,0.09%,4.312MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:38:43,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:38:43,project-two-storage,0.36%,91.95MiB / 14.99GiB,0.60%,18.9MB / 20.4MB
2026-06-14T13:38:43,project-two-analytics,0.00%,61.5MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:38:43,project-two-mosquitto,3.27%,4.809MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:38:47,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:38:47,project-two-storage,0.37%,91.86MiB / 14.99GiB,0.60%,18.9MB / 20.4MB
2026-06-14T13:38:47,project-two-analytics,0.00%,61.41MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:38:47,project-two-mosquitto,0.06%,4.258MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:38:51,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:38:51,project-two-storage,0.31%,91.48MiB / 14.99GiB,0.60%,18.9MB / 20.4MB
2026-06-14T13:38:51,project-two-analytics,0.00%,61.41MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:38:51,project-two-mosquitto,0.06%,4.016MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:38:55,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:38:55,project-two-storage,0.37%,89.61MiB / 14.99GiB,0.58%,18.9MB / 20.4MB
2026-06-14T13:38:55,project-two-analytics,0.00%,61.41MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:38:55,project-two-mosquitto,0.08%,4.578MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:38:59,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:38:59,project-two-storage,0.29%,89.53MiB / 14.99GiB,0.58%,18.9MB / 20.4MB
2026-06-14T13:38:59,project-two-analytics,0.05%,61.41MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:38:59,project-two-mosquitto,0.07%,4.578MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:39:03,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:39:03,project-two-storage,0.33%,89.53MiB / 14.99GiB,0.58%,18.9MB / 20.4MB
2026-06-14T13:39:03,project-two-analytics,0.00%,61.41MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:39:03,project-two-mosquitto,3.57%,4.812MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:39:07,project-two-ingestion,0.03%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:39:07,project-two-storage,0.33%,89.33MiB / 14.99GiB,0.58%,18.9MB / 20.4MB
2026-06-14T13:39:07,project-two-analytics,0.00%,61.41MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:39:07,project-two-mosquitto,0.06%,4.223MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:39:11,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:39:11,project-two-storage,0.24%,89.58MiB / 14.99GiB,0.58%,18.9MB / 20.4MB
2026-06-14T13:39:11,project-two-analytics,0.00%,61.62MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:39:11,project-two-mosquitto,0.08%,4.129MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:39:15,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:39:15,project-two-storage,0.34%,89.33MiB / 14.99GiB,0.58%,18.9MB / 20.4MB
2026-06-14T13:39:15,project-two-analytics,0.00%,61.41MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:39:15,project-two-mosquitto,0.07%,4.91MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:39:19,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:39:19,project-two-storage,0.41%,89.33MiB / 14.99GiB,0.58%,18.9MB / 20.4MB
2026-06-14T13:39:19,project-two-analytics,0.00%,61.41MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:39:19,project-two-mosquitto,0.06%,4.496MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:39:23,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:39:23,project-two-storage,0.26%,89.33MiB / 14.99GiB,0.58%,18.9MB / 20.4MB
2026-06-14T13:39:23,project-two-analytics,0.00%,61.41MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:39:23,project-two-mosquitto,3.30%,4.633MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:39:27,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:39:27,project-two-storage,0.30%,89.08MiB / 14.99GiB,0.58%,18.9MB / 20.4MB
2026-06-14T13:39:27,project-two-analytics,0.00%,61.41MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:39:27,project-two-mosquitto,0.05%,4.375MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
2026-06-14T13:39:31,project-two-ingestion,0.00%,40.7MiB / 14.99GiB,0.27%,1.69MB / 18.9MB
2026-06-14T13:39:31,project-two-storage,0.34%,89.08MiB / 14.99GiB,0.58%,18.9MB / 20.4MB
2026-06-14T13:39:31,project-two-analytics,0.00%,61.24MiB / 14.99GiB,0.40%,18.3MB / 887kB
2026-06-14T13:39:31,project-two-mosquitto,0.08%,3.891MiB / 14.99GiB,0.03%,1.12GB / 1.51GB
