timestamp,container,cpu_perc,mem_usage,mem_perc,net_io
2026-06-14T13:43:49,project-two-mosquitto,0.08%,4.133MiB / 14.99GiB,0.03%,1.17GB / 1.59GB
2026-06-14T13:43:53,project-two-ingestion,0.00%,76.52MiB / 14.99GiB,0.50%,5.66MB / 22.5MB
2026-06-14T13:43:53,project-two-storage,0.31%,77.66MiB / 14.99GiB,0.51%,16.3MB / 18.5MB
2026-06-14T13:43:53,project-two-analytics,0.00%,79.92MiB / 14.99GiB,0.52%,20.3MB / 3.31MB
2026-06-14T13:43:53,project-two-mosquitto,0.06%,3.918MiB / 14.99GiB,0.03%,1.17GB / 1.59GB
2026-06-14T13:43:57,project-two-ingestion,0.00%,76.52MiB / 14.99GiB,0.50%,5.66MB / 22.5MB
2026-06-14T13:43:57,project-two-storage,0.59%,77.4MiB / 14.99GiB,0.50%,16.3MB / 18.5MB
2026-06-14T13:43:57,project-two-analytics,0.00%,79.92MiB / 14.99GiB,0.52%,20.3MB / 3.31MB
2026-06-14T13:43:57,project-two-mosquitto,0.06%,4.211MiB / 14.99GiB,0.03%,1.17GB / 1.59GB
2026-06-14T13:44:01,project-two-ingestion,0.00%,76.52MiB / 14.99GiB,0.50%,5.66MB / 22.5MB
2026-06-14T13:44:01,project-two-storage,0.26%,77.14MiB / 14.99GiB,0.50%,16.3MB / 18.5MB
2026-06-14T13:44:01,project-two-analytics,0.00%,79.92MiB / 14.99GiB,0.52%,20.3MB / 3.31MB
2026-06-14T13:44:01,project-two-mosquitto,0.05%,3.969MiB / 14.99GiB,0.03%,1.17GB / 1.59GB
2026-06-14T13:44:05,project-two-ingestion,0.02%,76.52MiB / 14.99GiB,0.50%,5.66MB / 22.5MB
2026-06-14T13:44:05,project-two-storage,0.28%,76.82MiB / 14.99GiB,0.50%,16.3MB / 18.5MB
2026-06-14T13:44:05,project-two-analytics,0.00%,79.92MiB / 14.99GiB,0.52%,20.3MB / 3.31MB
2026-06-14T13:44:05,project-two-mosquitto,0.07%,3.965MiB / 14.99GiB,0.03%,1.17GB / 1.59GB
2026-06-14T13:44:10,project-two-ingestion,0.00%,76.75MiB / 14.99GiB,0.50%,5.66MB / 22.5MB
2026-06-14T13:44:10,project-two-storage,0.33%,77.32MiB / 14.99GiB,0.50%,16.3MB / 18.5MB
2026-06-14T13:44:10,project-two-analytics,0.00%,80.17MiB / 14.99GiB,0.52%,20.3MB / 3.31MB
2026-06-14T13:44:10,project-two-mosquitto,0.07%,4.387MiB / 14.99GiB,0.03%,1.17GB / 1.59GB
2026-06-14T13:44:14,project-two-ingestion,0.00%,76.52MiB / 14.99GiB,0.50%,5.66MB / 22.5MB
2026-06-14T13:44:14,project-two-storage,0.29%,76.78MiB / 14.99GiB,0.50%,16.3MB / 18.5MB
2026-06-14T13:44:14,project-two-analytics,0.00%,79.92MiB / 14.99GiB,0.52%,20.3MB / 3.31MB
2026-06-14T13:44:14,project-two-mosquitto,0.06%,3.895MiB / 14.99GiB,0.03%,1.17GB / 1.59GB
2026-06-14T13:44:18,project-two-ingestion,0.00%,76.52MiB / 14.99GiB,0.50%,5.66MB / 22.5MB
2026-06-14T13:44:18,project-two-storage,0.24%,76.75MiB / 14.99GiB,0.50%,16.3MB / 18.5MB
2026-06-14T13:44:18,project-two-analytics,0.03%,79.92MiB / 14.99GiB,0.52%,20.3MB / 3.31MB
2026-06-14T13:44:18,project-two-mosquitto,0.08%,4.258MiB / 14.99GiB,0.03%,1.17GB / 1.59GB
2026-06-14T13:44:22,project-two-ingestion,0.00%,76.52MiB / 14.99GiB,0.50%,5.66MB / 22.5MB
2026-06-14T13:44:22,project-two-storage,0.38%,76.75MiB / 14.99GiB,0.50%,16.3MB / 18.5MB
2026-06-14T13:44:22,project-two-analytics,0.00%,79.92MiB / 14.99GiB,0.52%,20.3MB / 3.31MB
2026-06-14T13:44:22,project-two-mosquitto,0.05%,3.887MiB / 14.99GiB,0.03%,1.17GB / 1.59GB
2026-06-14T13:44:26,project-two-ingestion,0.00%,76.52MiB / 14.99GiB,0.50%,5.66MB / 22.5MB
2026-06-14T13:44:26,project-two-storage,0.39%,77MiB / 14.99GiB,0.50%,16.3MB / 18.5MB
2026-06-14T13:44:26,project-two-analytics,0.00%,79.92MiB / 14.99GiB,0.52%,20.3MB / 3.31MB
2026-06-14T13:44:26,project-two-mosquitto,0.04%,3.723MiB / 14.99GiB,0.02%,1.17GB / 1.59GB
2026-06-14T13:44:30,project-two-ingestion,0.00%,76.52MiB / 14.99GiB,0.50%,5.66MB / 22.5MB
2026-06-14T13:44:30,project-two-storage,0.23%,76.75MiB / 14.99GiB,0.50%,16.3MB / 18.5MB
2026-06-14T13:44:30,project-two-analytics,0.00%,79.92MiB / 14.99GiB,0.52%,20.3MB / 3.31MB
2026-06-14T13:44:30,project-two-mosquitto,0.06%,3.922MiB / 14.99GiB,0.03%,1.17GB / 1.59GB
